sttl,dttl,sloss,dloss,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,dmeansz,Sjit,Stime,Ltime,tcprtt,synack,ackdat,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,srcip_175.45,srcip_59.166,sport_0,sport_other,dsport_0,dsport_53,dsport_110,dsport_135,dsport_179,dsport_445,dsport_514,dsport_520,dsport_other,state_CON,state_FIN,state_INT,Label
31,29,3,5,11031.36426,73116.09375,12,18,255,255,2344701385,242917405,565,9536.643539,1421947856,1421947857,0.000643,0.000508,0.000135,0,2,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31,29,6,6,2629388.25,3001747.25,24,24,255,255,66423209,2212124876,103,15.977159,1421943940,1421943940,0.000792,0.000638,0.000154,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,0,0,584000.0,711999.9375,2,2,0,0,0,0,89,0.0,1421930325,1421930325,0.0,0.0,0.0,0,2,1,1,2,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
31,29,3,5,11481.79785,76101.57813,12,18,255,255,72420182,2219498823,565,9531.086363,1421936495,1421936496,0.000709,0.000561,0.000148,0,3,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31,29,0,0,522829.0,637421.6875,2,2,0,0,0,0,89,0.0,1421929390,1421929390,0.0,0.0,0.0,0,4,2,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
31,29,0,0,533333.375,650228.3125,2,2,0,0,0,0,89,0.0,1421944881,1421944881,0.0,0.0,0.0,0,3,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
31,29,11,15,12870.93945,16426.32422,52,54,255,255,3005798429,3022311319,69,2302.722118,1421949915,1421949916,0.000657,0.000497,0.00016,0,6,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31,29,0,0,566440.3125,690591.625,2,2,0,0,0,0,89,0.0,1421934305,1421934305,0.0,0.0,0.0,0,1,2,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
31,29,18,8,11528058.0,1040353.125,52,42,255,255,461827030,462850096,80,28.446357,1421946764,1421946764,0.000612,0.00048,0.000132,0,2,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31,29,35,33,3411572.0,3558110.75,130,128,255,255,1724697715,3874483680,105,15.625717,1421945206,1421945206,0.00062,0.00047,0.00015,0,2,2,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,7.328753,12.040095,2,2,0,0,0,0,46,7.835134,1421939370,1421939400,0.0,0.0,0.0,0,2,2,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
31,29,1,4,5557.449219,121170.3672,8,12,255,255,3639945635,2398528968,735,5620.713095,1421936595,1421936596,0.000629,0.000535,9.4e-05,0,3,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,11,15,4734.858887,6042.785645,52,54,255,255,1009861934,3512020193,69,7454.970389,1421945241,1421945246,0.00065,0.000522,0.000128,0,9,2,2,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31,29,7,7,48640.39453,31661.44141,28,30,255,255,368406949,2998536734,103,1535.297389,1421930147,1421930148,0.000706,0.000472,0.000234,0,4,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,0,0,564251.25,687922.75,2,2,0,0,0,0,89,0.0,1421943419,1421943419,0.0,0.0,0.0,0,4,2,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
31,29,0,0,6706.062012,3981.724365,4,4,0,0,0,0,76,58.948898,1421945475,1421945476,0.0,0.0,0.0,0,5,1,1,5,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
254,252,2,1,3361.104736,1272.213013,10,8,255,255,9845749,2199054202,44,12555.4984,1421933286,1421933288,0.253523,0.122682,0.130841,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
31,29,11,15,856515.75,1093114.125,52,54,255,255,369438929,370399349,69,39.398901,1421936392,1421936392,0.000679,0.000537,0.000142,0,5,1,1,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31,29,6,6,104418.4141,235439.8906,22,24,255,255,3660900918,3661245688,180,453.307594,1421952128,1421952128,0.000813,0.000678,0.000135,0,2,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,0,0,478821.375,596685.0625,2,2,0,0,0,0,81,0.0,1421930204,1421930204,0.0,0.0,0.0,0,9,3,2,4,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
31,29,0,0,550943.375,671698.0625,2,2,0,0,0,0,89,0.0,1421951165,1421951165,0.0,0.0,0.0,0,6,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
31,29,18,8,431960.75,38835.86719,52,42,255,255,518769849,624203107,80,1089.613824,1421941170,1421941171,0.000751,0.000582,0.000169,0,4,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31,29,0,0,497444.6563,606473.625,2,2,0,0,0,0,89,0.0,1421938000,1421938000,0.0,0.0,0.0,0,3,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
31,29,0,0,45867.50391,26014.4043,4,4,0,0,0,0,76,25.436516,1421949653,1421949653,0.0,0.0,0.0,0,4,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
60,0,0,0,105600000.0,0.0,2,0,0,0,0,0,0,0.0,1421932507,1421932507,0.0,0.0,0.0,0,2,2,2,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
31,29,0,0,568093.375,692607.0,2,2,0,0,0,0,89,0.0,1421937060,1421937060,0.0,0.0,0.0,0,2,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
31,29,3,5,11534.05371,76447.92969,12,18,255,255,4279240033,2134895345,565,9528.647043,1421936813,1421936814,0.000662,0.000525,0.000137,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31,29,5,4,30032.00586,34331.46094,22,14,255,255,3299117763,1149855100,123,1590.835082,1421927660,1421927660,0.000751,0.000604,0.000147,0,4,3,1,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
254,252,2,1,7675.18457,3574.306396,10,6,255,255,708183058,3965789565,45,2926.128523,1421930879,1421930879,0.22165,0.085262,0.136388,1,3,3,1,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
31,29,1,2,46567.39844,297368.5938,6,8,255,255,2408876006,358513394,244,635.873196,1421944391,1421944391,0.000569,0.000455,0.000114,0,3,1,1,3,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,0,0,541241.9375,659870.25,2,2,0,0,0,0,89,0.0,1421947119,1421947119,0.0,0.0,0.0,0,4,1,1,2,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
31,29,4,4,1887260.875,4120188.5,12,12,255,255,3443740492,3444063782,189,16.715666,1421944912,1421944912,0.000739,0.000614,0.000125,0,5,2,2,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,0,0,603929.6875,736297.8125,2,2,0,0,0,0,89,0.0,1421953293,1421953293,0.0,0.0,0.0,0,3,1,1,2,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
31,29,3,5,11537.58789,76471.35938,12,18,255,255,2574791614,426257600,565,9529.24208,1421951335,1421951336,0.000667,0.000533,0.000134,0,3,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31,29,7,13,1593823.375,12766028.0,38,40,255,255,3640502474,3651617845,488,0.0,1421947661,1421947661,0.000668,0.00052,0.000148,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,7,26,1097539.625,16109549.0,64,66,255,255,466865130,467185687,846,22.458454,1421948962,1421948962,0.000749,0.000591,0.000158,0,3,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,3,5,12437.91895,76377.09375,14,18,255,255,3698619721,1550120775,565,8765.665988,1421952722,1421952723,0.000785,0.000652,0.000133,0,3,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31,29,4,1,1363118.875,60995.91016,14,8,255,255,4091980175,80566960,53,401.249564,1421939229,1421939230,0.000641,0.000498,0.000143,0,7,1,1,3,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,13,109,22213.12109,830273.1875,136,246,255,255,165618253,227147788,1225,5939.297497,1421953611,1421953614,0.0008,0.000493,0.000307,0,5,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,0,0,508670.5313,631984.5625,2,2,0,0,0,0,82,0.0,1421948871,1421948871,0.0,0.0,0.0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
31,29,0,0,1875000.0,1096153.875,4,4,0,0,0,0,76,0.608583,1421929378,1421929378,0.0,0.0,0.0,0,5,1,1,3,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
31,29,7,30,548241.625,8425477.0,72,74,255,255,2952217602,810152615,880,55.506297,1421934903,1421934904,0.000662,0.000527,0.000135,0,4,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,7,16,1132862.625,11273838.0,44,46,255,255,1499711583,3645391754,594,25.865759,1421950134,1421950134,0.000677,0.000549,0.000128,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,7,30,302285.0313,4316981.5,74,74,255,255,2117471883,2117802498,835,92.751068,1421945267,1421945267,0.000736,0.00061,0.000126,0,6,3,3,3,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,15,8,494767.1875,52239.05469,50,42,255,255,2614485094,2619762402,80,925.464053,1421930844,1421930845,0.00257,0.000494,0.002076,0,4,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31,29,0,0,479868.5625,585045.1875,2,2,0,0,0,0,89,0.0,1421950307,1421950307,0.0,0.0,0.0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
31,29,18,8,9661908.0,874548.6875,52,42,255,255,1735605356,1736691586,80,34.181784,1421931723,1421931723,0.000641,0.000521,0.00012,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31,29,4,1,14291747.0,460245.625,14,6,255,255,390902572,2553102409,53,18.007245,1421932881,1421932881,0.000588,0.000465,0.000123,0,5,1,1,4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,0,0,573673.875,699410.625,2,2,0,0,0,0,89,0.0,1421955508,1421955508,0.0,0.0,0.0,0,2,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
31,29,11,15,203559.4063,982977.625,52,52,255,255,725906256,726210191,367,378.707068,1421946017,1421946017,0.000724,0.000599,0.000125,0,3,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,1,4,2366.512939,51597.63672,8,12,255,255,2755201938,1265725912,735,12135.10695,1421937202,1421937203,0.001032,0.000491,0.000541,0,7,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,3,5,9069.94043,60115.73828,12,18,255,255,2200846848,2201919017,565,10501.01639,1421944999,1421945000,0.000653,0.00052,0.000133,0,4,4,4,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31,29,7,39,545682.3125,8840651.0,90,92,255,255,3285381018,3285722469,911,54.908293,1421927760,1421927760,0.000841,0.00067,0.000171,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,0,0,562620.4375,685934.5,2,2,0,0,0,0,89,0.0,1421935967,1421935967,0.0,0.0,0.0,0,1,2,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
31,29,7,13,223794.5469,1811119.875,40,40,255,255,2425893342,388215594,514,140.963235,1421952494,1421952495,0.000636,0.000523,0.000113,0,2,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,0,0,735751.3125,393782.4063,4,4,0,0,0,0,76,1.677258,1421935374,1421935374,0.0,0.0,0.0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
31,29,0,0,717322.625,383919.1563,4,4,0,0,0,0,76,1.751977,1421944927,1421944927,0.0,0.0,0.0,0,10,2,2,10,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
31,29,7,17,1396698.25,15015507.0,46,48,255,255,2372622412,223358232,639,19.461873,1421939369,1421939369,0.000738,0.000605,0.000133,0,2,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,10.954491,1421949975,1421949975,0.0,0.0,0.0,2,2,2,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
31,29,0,0,534309.1875,651418.0625,2,2,0,0,0,0,89,0.0,1421940756,1421940756,0.0,0.0,0.0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
29,31,2,2,32879.60938,55504.16406,17,8,255,255,2029652584,4176220054,375,38.499441,1421939064,1421939065,0.0,0.0,0.0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,30,32,79739.49219,153187.5469,122,126,255,255,3818766431,3823912226,119,432.794246,1421949841,1421949842,0.000653,0.000534,0.000119,0,4,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31,29,0,0,558317.375,680688.3125,2,2,0,0,0,0,89,0.0,1421932586,1421932586,0.0,0.0,0.0,0,2,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
31,29,3,5,8432.960938,51783.98438,14,18,255,255,1285841645,1287595696,565,9315.284757,1421944908,1421944910,0.000695,0.000546,0.000149,0,15,6,6,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
254,0,0,0,456000000.0,0.0,2,0,0,0,0,0,0,0.0,1421933378,1421933378,0.0,0.0,0.0,2,5,3,3,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1
31,29,0,0,579940.4375,707050.6875,2,2,0,0,0,0,89,0.0,1421929397,1421929397,0.0,0.0,0.0,0,2,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
31,29,7,11,1344198.75,8063329.5,34,36,255,255,1829640179,3979536217,371,30.74866,1421947930,1421947930,0.000725,0.000586,0.000139,0,4,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,7,16,380690.9063,3661756.75,44,46,255,255,3431268053,3444226269,578,0.0,1421937256,1421937256,0.000654,0.000524,0.00013,0,3,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
62,252,9,8,97774.04688,18469.70117,24,20,255,255,2174865713,1375495094,94,1744.650446,1421930155,1421930156,0.049611,0.005595,0.044016,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
31,29,6,5,377604.1563,316493.0625,26,20,255,255,2600808700,456322355,96,256.141286,1421947552,1421947552,0.000701,0.000579,0.000122,0,4,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,7,17,895122.8125,9172444.0,46,48,255,255,2524474649,408812623,609,0.0,1421945247,1421945247,0.000744,0.000591,0.000153,0,3,3,3,3,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,18,8,568884.5,49455.42969,52,40,255,255,113267970,2274089744,82,905.456292,1421937776,1421937777,0.000664,0.000529,0.000135,0,3,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31,29,0,0,442487.625,250963.125,4,4,0,0,0,0,76,1.030727,1421948769,1421948769,0.0,0.0,0.0,0,4,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
31,29,3,5,10364.72949,63646.32813,14,18,255,255,3049209999,3045987638,565,8891.146415,1421944643,1421944644,0.000667,0.000531,0.000136,0,2,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31,29,6,6,2390609.75,5390283.5,22,24,255,255,3198205079,1048937861,180,17.042793,1421937857,1421937857,0.000808,0.000632,0.000176,0,2,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,6,7,2714261.25,3200274.75,24,26,255,255,1659282803,3804920079,93,14.515763,1421939096,1421939096,0.00073,0.000553,0.000177,0,4,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,1,4,1013574.688,17224382.0,10,12,255,255,1411932784,1419925293,735,27.037193,1421928730,1421928730,0.000614,0.000481,0.000133,0,8,1,1,5,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,30,2,4,7097.366211,64510.69531,10,11,255,255,2672498780,528313201,813,54.95992,1421934241,1421934242,0.00107,0.000944,0.000126,0,4,2,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
31,29,0,0,456941.9688,569420.0,2,2,0,0,0,0,81,0.0,1421945596,1421945596,0.0,0.0,0.0,0,13,1,1,4,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
31,29,3,5,11515.86914,76327.39844,12,18,255,255,2811381603,2816718323,565,9530.609761,1421951507,1421951508,0.000622,0.000499,0.000123,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31,29,3,5,12315.22754,75623.6875,14,18,255,255,3639463818,3640490413,565,8769.94677,1421951813,1421951814,0.000986,0.000828,0.000158,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31,29,7,11,279581.9375,1870278.25,38,40,255,255,2409614986,275927316,407,155.434812,1421941818,1421941818,0.0007,0.000574,0.000126,0,3,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,3,5,11716.54102,71947.35156,14,18,255,255,1844451556,3995082460,565,8781.542633,1421949530,1421949531,0.000592,0.000471,0.000121,0,2,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31,29,7,7,5632156.0,3767763.0,18,18,255,255,647834854,651045259,136,13.296256,1421935494,1421935494,0.000709,0.000535,0.000174,0,6,1,1,3,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0.0,1421937735,1421937735,0.0,0.0,0.0,2,2,2,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
31,29,7,11,1571117.5,10549347.0,34,36,255,255,794784672,2941103689,415,21.245953,1421933185,1421933185,0.000749,0.000621,0.000128,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,36,362,24676.46875,1066224.0,429,812,255,255,3611933903,1471267808,1281,8689.42908,1421929192,1421929200,0.000623,0.000491,0.000132,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,7,7,164950.3438,97616.16406,22,24,255,255,320902681,2473546787,115,826.752947,1421933976,1421933976,0.000654,0.000524,0.00013,0,4,1,1,3,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,21,197,47246.53125,1885053.5,240,438,255,255,3815382268,1671472626,1252,3513.943677,1421950371,1421950373,0.000581,0.000459,0.000122,0,2,2,1,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,7,7,88823.73438,63970.27344,28,30,255,255,3254763605,1144726677,103,719.492162,1421952972,1421952972,0.000716,0.000564,0.000152,0,3,1,1,3,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,0,0,494766.9063,616555.6875,2,2,0,0,0,0,81,0.0,1421928903,1421928903,0.0,0.0,0.0,0,2,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
31,29,0,0,710295.9375,390162.5625,4,4,0,0,0,0,78,1.773427,1421937543,1421937543,0.0,0.0,0.0,0,3,1,1,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
31,29,7,11,1529520.75,9710772.0,36,34,255,255,2355477273,2355763877,437,20.464359,1421933428,1421933428,0.000705,0.000567,0.000138,0,4,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,0,0,663164.0625,354932.875,4,4,0,0,0,0,76,1.601362,1421932269,1421932269,0.0,0.0,0.0,0,6,1,1,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
31,29,4,1,196568.7656,6330.220703,14,6,255,255,172405153,1134741117,53,2079.046837,1421942513,1421942514,0.000568,0.000443,0.000125,0,3,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,5,12,4383.605957,47532.39063,30,36,255,255,3832313509,3843552977,690,23358.11234,1421942586,1421942590,0.000606,0.000472,0.000134,0,10,3,2,4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,7,36,960927.875,15084668.0,84,86,255,255,3405342947,3405736763,887,26.015639,1421932306,1421932306,0.00089,0.000735,0.000155,0,4,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,7,16,1190565.875,12511129.0,44,46,255,255,536199130,536497196,628,27.259347,1421945533,1421945533,0.000719,0.000583,0.000136,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,7,27,656968.75,9087133.0,66,68,255,255,937303036,937642615,798,48.011658,1421952889,1421952889,0.000764,0.000626,0.000138,0,3,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,7,24,991698.4375,13686504.0,60,62,255,255,4022987253,1884164343,801,0.0,1421943105,1421943105,0.0007,0.000565,0.000135,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,0,0,1861111.125,1055555.5,4,4,0,0,0,0,76,0.630033,1421949374,1421949374,0.0,0.0,0.0,0,5,1,1,3,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
31,29,30,32,1650036.0,3219094.0,122,126,255,255,1859689392,4006511193,121,20.347048,1421933166,1421933166,0.000595,0.000464,0.000131,0,3,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31,29,4,1,295610.9375,9519.735352,14,6,255,255,865472274,1170810620,53,1593.084693,1421940996,1421940996,0.001545,0.000509,0.001036,0,6,1,1,3,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,0,0,546304.9375,666043.0625,2,2,0,0,0,0,89,0.0,1421950162,1421950162,0.0,0.0,0.0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
31,29,0,0,209748.875,118168.3828,4,4,0,0,0,0,80,1.711906,1421928590,1421928590,0.0,0.0,0.0,0,2,2,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
31,29,0,0,500000.0,623076.9375,2,2,0,0,0,0,81,0.0,1421940975,1421940975,0.0,0.0,0.0,0,2,1,1,2,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
31,29,7,17,1183991.5,12311052.0,46,48,255,255,3416997963,1294173325,618,26.741562,1421947442,1421947442,0.000726,0.000568,0.000158,0,2,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,0,0,531392.1875,647861.6875,2,2,0,0,0,0,89,0.0,1421947854,1421947854,0.0,0.0,0.0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
31,29,3,4,11537.53125,76470.97656,12,18,255,255,88151149,2238789517,565,9528.431757,1421932279,1421932280,0.000686,0.000531,0.000155,0,2,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31,29,7,15,1549722.625,14266087.0,42,44,255,255,666938782,2816811732,553,18.687722,1421941865,1421941865,0.000673,0.000543,0.00013,0,2,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,1,4,29041.43359,493521.3125,10,12,255,255,906430296,1630561955,735,1368.577997,1421943942,1421943942,0.000672,0.000526,0.000146,0,4,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,0,0,714165.9375,382229.6875,4,4,0,0,0,0,76,1.736184,1421949332,1421949332,0.0,0.0,0.0,0,3,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
31,29,0,0,571428.5625,696673.1875,2,2,0,0,0,0,89,0.0,1421953893,1421953893,0.0,0.0,0.0,0,2,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
31,29,0,0,517412.9375,644776.125,2,2,0,0,0,0,81,0.0,1421934359,1421934359,0.0,0.0,0.0,0,3,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
31,29,30,32,46197.41797,90601.51563,122,126,255,255,4222775143,2106049890,122,772.372603,1421944877,1421944879,0.000676,0.00054,0.000136,0,14,4,4,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31,29,7,17,1249077.25,13414606.0,46,48,255,255,2585816435,447357623,638,25.208026,1421935690,1421935690,0.000677,0.000545,0.000132,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,51,520,20047.54102,890192.0625,605,1169,255,255,978619810,982143336,1282,9004.24732,1421942778,1421942791,0.000623,0.000486,0.000137,0,2,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,1,4,61721.46094,1345727.5,8,12,255,255,1491411322,1591623854,735,558.717101,1421939014,1421939014,0.000677,0.000538,0.000139,0,6,1,1,4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,0,0,526849.0625,656535.0,2,2,0,0,0,0,81,0.0,1421945247,1421945247,0.0,0.0,0.0,0,7,3,2,2,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
31,29,7,7,5932393.0,3585087.75,18,18,255,255,579643282,582871585,136,13.996879,1421936435,1421936435,0.000744,0.000588,0.000156,0,3,1,1,3,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
31,29,0,0,1724550.875,992923.25,4,4,0,0,0,0,76,0.654545,1421933008,1421933008,0.0,0.0,0.0,0,4,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
31,29,11,15,18005.35156,22979.03125,52,54,255,255,987018542,989422298,69,2441.508655,1421945165,1421945167,0.003174,0.002986,0.000188,0,5,3,3,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
31,29,0,0,579940.4375,707050.6875,2,2,0,0,0,0,89,0.0,1421943231,1421943231,0.0,0.0,0.0,0,7,1,1,2,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
31,29,0,0,1808310.25,1010526.313,4,4,0,0,0,0,76,0.635219,1421937103,1421937103,0.0,0.0,0.0,0,11,1,1,3,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
31,29,3,5,11525.93262,76394.10156,12,18,255,255,2090481492,2091686664,565,9529.986863,1421944831,1421944832,0.000673,0.000548,0.000125,0,6,4,4,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
